mode_main,distance,main_reason,week_day,age,education,female,license,main_activity,cars,temp,precip,wind
pt,0.832347,shopping,3,65-74,higher,1,1,retired/pensioner,1,18.4,0,2.2
pt,1.1596,shopping,3,65-74,higher,1,1,retired/pensioner,1,18.4,0,2.2
car,11.2041,personal_errants,3,65-74,higher,1,1,retired/pensioner,1,18.4,0,2.2
walk,0.640503,shopping,2,55-64,higher,1,1,employee,1,18.6,0.1,0
walk,0.351985,other,3,55-64,lower,0,1,unemployed,0,18.4,0,2.2
car,1.07634,taking_bringing_persons,3,35-44,higher,1,1,employee,1,18.4,0,2.2
car,1.07634,personal_errants,3,35-44,higher,1,1,employee,1,18.4,0,2.2
walk,0.328885,commuting,3,"less than 18",lower,1,0,student,1,18.4,0,2.2
car,1.07634,other,3,"less than 18",lower,1,0,student,1,18.4,0,2.2
pt,1.67734,personal_errants,3,65-74,lower,0,1,retired/pensioner,1,20.8,0.3,1.4
walk,0.237667,commuting,4,55-64,higher,1,1,employee,1,18.7,0,2.5
walk,0.885032,other,4,55-64,higher,1,1,employee,1,18.7,0,2.5
car,0.885032,other,4,55-64,higher,1,1,employee,1,18.7,0,2.5
pt,4.97435,other,2,65-74,lower,1,1,retired/pensioner,0,18.8,0.2,1.1
walk,1.43614,other,2,65-74,lower,1,1,retired/pensioner,1,18.8,0.2,1.1
walk,3.41608,other,3,55-64,higher,1,1,retired/pensioner,1,18.4,0,2.2
pt,3.41608,other,3,55-64,higher,1,1,retired/pensioner,1,18.4,0,2.2
walk,1.32254,other,3,55-64,higher,1,1,retired/pensioner,1,18.4,0,2.2
car,8.44652,personal_errants,3,55-64,higher,1,1,retired/pensioner,1,18.4,0,2.2
moto,4.39649,personal_errants,3,25-34,higher,0,1,unemployed,1,19.1,0,1.9
car,4.68718,other,3,25-34,higher,0,1,unemployed,1,19.1,0,1.9
walk,0.525627,taking_bringing_persons,4,45-54,higher,1,1,"family caregiver",1,20,0,1.1
pt,1.37057,shopping,4,45-54,higher,1,1,"family caregiver",1,20,0,1.1
walk,0.525627,personal_errants,4,45-54,higher,1,1,"family caregiver",1,20,0,1.1
pt,6.93754,other,4,18-24,lower,1,0,student,1,17.7,2.8,2.5
walk,1.33217,other,3,65-74,higher,0,1,retired/pensioner,1,19.1,0,1.9
walk,0.556486,taking_bringing_persons,3,65-74,higher,0,1,retired/pensioner,1,19.1,0,1.9
walk,0.242915,other,3,55-64,higher,1,1,"family caregiver",1,19.1,0,1.9
walk,0.242915,other,3,55-64,higher,1,1,"family caregiver",0,19.1,0,1.9
pt,7.03688,commuting,2,45-54,lower,0,1,employee,1,18.6,0.1,0
pt,7.34476,shopping,2,45-54,lower,0,1,employee,1,18.6,0.1,0
pt,0.350595,personal_errants,2,45-54,lower,0,1,employee,1,18.6,0.1,0
pt,0.350595,shopping,2,45-54,lower,0,1,employee,1,18.6,0.1,0
car,7.25284,commuting,4,"less than 18",lower,1,0,student,1,17.7,2.8,2.5
pt,7.25284,commuting,4,"less than 18",lower,1,0,student,1,17.7,2.8,2.5
pt,8.56971,shopping,4,"less than 18",lower,1,0,student,1,17.7,2.8,2.5
walk,0.0668564,other,4,35-44,lower,1,0,retired/pensioner,1,20,0,1.1
car,1.01934,other,4,35-44,lower,1,0,retired/pensioner,1,20,0,1.1
pt,11.065,commuting,2,55-64,higher,0,1,employee,1,18.6,0.1,0
pt,2.15715,commuting,2,55-64,higher,0,1,employee,1,18.6,0.1,0
pt,8.4042,shopping,3,"more than 74",lower,1,0,retired/pensioner,1,19.1,0,1.9
pt,8.3544,other,3,"more than 74",lower,1,0,retired/pensioner,1,19.1,0,1.9
pt,12.0987,personal_errants,4,45-54,higher,1,0,employee,0,20,0,1.1
walk,0.308259,shopping,4,45-54,higher,1,0,employee,0,20,0,1.1
pt,12.4063,shopping,4,45-54,higher,1,0,employee,0,20,0,1.1
walk,0.764616,other,3,"more than 74",lower,1,0,retired/pensioner,0,19.1,0,1.9
walk,0.549645,other,3,"more than 74",lower,1,0,retired/pensioner,0,19.1,0,1.9
walk,0.108895,personal_errants,3,55-64,higher,1,1,student,1,18.4,0,2.2
walk,0.106785,shopping,3,55-64,higher,1,1,student,1,18.4,0,2.2
walk,1.55624,other,3,55-64,higher,1,1,student,1,18.4,0,2.2
walk,4.47199,other,3,55-64,lower,1,0,retired/pensioner,1,19.1,0,1.9
pt,10.4762,commuting,3,55-64,higher,0,1,employee,0,18.4,0,2.2
pt,1.57716,commuting,4,"less than 18",lower,0,0,student,1,17.7,2.8,2.5
pt,1.57716,commuting,4,"less than 18",lower,0,0,student,0,17.7,2.8,2.5
pt,5.52845,other,4,"less than 18",lower,0,0,student,0,17.7,2.8,2.5
car,5.52845,other,4,"less than 18",lower,0,0,student,1,17.7,2.8,2.5
car,10.5698,commuting,4,"less than 18",lower,0,0,student,1,17.7,2.8,2.5
car,5.02242,other,4,"less than 18",lower,0,0,student,1,17.7,2.8,2.5
car,8.73505,shopping,3,55-64,higher,1,1,unemployed,1,20.8,0.3,1.4
walk,1.08861,other,3,55-64,higher,1,1,unemployed,1,20.8,0.3,1.4
car,8.94199,other,3,55-64,higher,1,1,unemployed,1,20.8,0.3,1.4
pt,7.64615,other,2,45-54,lower,1,0,employee,0,18.6,0.1,0
car,7.64615,other,2,45-54,lower,1,0,employee,0,18.6,0.1,0
car,1.20227,commuting,4,"less than 18",lower,0,0,student,1,17.7,2.8,2.5
pt,1.20227,commuting,4,"less than 18",lower,0,0,student,1,17.7,2.8,2.5
pt,3.02533,commuting,3,55-64,lower,1,1,student,1,18.4,0,2.2
walk,0.528461,other,3,55-64,lower,1,1,student,1,18.4,0,2.2
bike,2.9048,other,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,5.8021,personal_errants,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,11.3624,commuting,4,55-64,lower,0,1,employee,1,20,0,1.1
pt,6.03521,commuting,4,55-64,higher,1,1,employee,1,20,0,1.1
pt,2.18115,personal_errants,4,55-64,higher,1,1,employee,1,20,0,1.1
pt,2.92802,other,3,"more than 74",higher,1,1,retired/pensioner,1,18.4,0,2.2
pt,2.28764,shopping,3,"more than 74",higher,1,1,retired/pensioner,1,18.4,0,2.2
pt,2.1971,shopping,3,"more than 74",higher,1,1,retired/pensioner,1,18.4,0,2.2
pt,4.00745,taking_bringing_persons,4,55-64,higher,1,1,unemployed,1,14.4,0,1.9
pt,1.85352,taking_bringing_persons,4,55-64,higher,1,1,unemployed,1,14.4,0,1.9
pt,2.5718,personal_errants,4,55-64,higher,1,1,unemployed,1,14.4,0,1.9
walk,1.31984,other,4,55-64,higher,1,1,unemployed,1,14.4,0,1.9
walk,2.5718,personal_errants,4,55-64,higher,1,1,unemployed,1,14.4,0,1.9
walk,0.938127,other,4,55-64,higher,1,1,unemployed,1,14.4,0,1.9
walk,2.14533,other,4,55-64,higher,1,1,unemployed,1,14.4,0,1.9
pt,7.38975,other,3,65-74,higher,0,0,retired/pensioner,1,18.4,0,2.2
car,7.38975,other,3,65-74,higher,0,0,retired/pensioner,1,18.4,0,2.2
pt,1.56631,taking_bringing_persons,2,55-64,lower,0,1,employee,1,18.6,0.1,0
pt,14.7516,commuting,2,55-64,lower,0,1,employee,1,18.6,0.1,0
pt,13.2845,commuting,2,55-64,lower,0,1,employee,1,18.6,0.1,0
car,1.56631,commuting,2,"less than 18",lower,0,0,student,1,18.6,0.1,0
pt,1.56631,commuting,2,"less than 18",lower,0,0,student,1,18.6,0.1,0
pt,7.8191,taking_bringing_persons,3,65-74,higher,1,1,retired/pensioner,1,19.1,0,1.9
walk,1.01561,other,3,"more than 74",higher,1,1,retired/pensioner,0,19.1,0,1.9
car,11.6833,shopping,3,"more than 74",higher,1,1,retired/pensioner,0,19.1,0,1.9
walk,2.85668,other,3,"more than 74",higher,1,1,retired/pensioner,1,19.1,0,1.9
walk,2.85668,other,3,"more than 74",higher,1,1,retired/pensioner,0,19.1,0,1.9
walk,0.45096,other,3,"more than 74",lower,1,0,retired/pensioner,0,18.4,0,2.2
walk,1.47588,shopping,3,55-64,lower,0,1,retired/pensioner,1,18.4,0,2.2
walk,0.508474,other,3,55-64,lower,0,1,retired/pensioner,1,18.4,0,2.2
walk,0.317472,shopping,3,55-64,higher,1,1,retired/pensioner,1,19.1,0,1.9
pt,8.65232,other,3,55-64,higher,1,1,retired/pensioner,1,19.1,0,1.9
pt,8.53762,other,3,55-64,higher,1,1,retired/pensioner,1,19.1,0,1.9
pt,5.77219,commuting,3,18-24,higher,1,1,student,1,18.4,0,2.2
car,0.868831,commuting,3,"less than 18",lower,1,0,student,1,18.4,0,2.2
walk,0.868831,commuting,3,"less than 18",lower,1,0,student,0,18.4,0,2.2
pt,18.6802,commuting,1,55-64,higher,0,1,employee,1,16.2,0,3.1
walk,1.29078,shopping,1,55-64,higher,0,1,employee,1,16.2,0,3.1
pt,14.0017,commuting,2,45-54,higher,0,1,employee,1,18.6,0.1,0
pt,4.97359,commuting,2,"less than 18",lower,0,0,student,1,18.6,0.1,0
walk,0.159488,shopping,4,"more than 74",higher,1,1,retired/pensioner,0,20,0,1.1
pt,3.32865,commuting,3,18-24,higher,1,1,employee,1,18.4,0,2.2
pt,11.6349,commuting,3,18-24,higher,1,1,employee,1,18.4,0,2.2
pt,8.76211,commuting,3,18-24,higher,1,1,employee,1,18.4,0,2.2
pt,11.4431,other,3,18-24,higher,1,1,employee,1,18.4,0,2.2
pt,5.21216,commuting,4,55-64,higher,1,0,employee,0,20,0,1.1
pt,22.8836,commuting,3,45-54,middle,1,1,employee,1,18.4,0,2.2
pt,7.48149,personal_errants,3,45-54,middle,1,1,employee,1,18.4,0,2.2
walk,0.790074,shopping,3,45-54,middle,1,1,employee,1,18.4,0,2.2
pt,1.85376,other,3,65-74,lower,1,0,retired/pensioner,1,18.4,0,2.2
pt,3.67595,personal_errants,4,55-64,higher,1,1,retired/pensioner,0,20,0,1.1
pt,5.877,personal_errants,4,"more than 74",lower,0,0,retired/pensioner,1,14.4,0,1.9
car,5.877,personal_errants,4,"more than 74",lower,0,0,retired/pensioner,0,14.4,0,1.9
pt,2.23071,commuting,2,55-64,middle,1,1,employee,0,18.6,0.1,0
walk,0.647433,other,2,55-64,middle,1,1,employee,1,18.6,0.1,0
car,10.51,shopping,3,55-64,middle,1,1,retired/pensioner,0,19.1,0,1.9
walk,0.32892,shopping,3,55-64,middle,1,1,retired/pensioner,1,19.1,0,1.9
walk,0.32892,shopping,3,55-64,middle,1,1,retired/pensioner,0,19.1,0,1.9
pt,7.42078,commuting,4,55-64,higher,0,1,employee,1,21.7,28.9,0
walk,0.241702,other,4,45-54,lower,1,1,employee,0,14.4,0,1.9
walk,0.69166,commuting,4,"less than 18",lower,1,0,student,0,14.4,0,1.9
walk,0.565508,shopping,1,55-64,middle,1,0,unemployed,1,19,5.6,0.8
pt,1.42008,shopping,4,65-74,higher,1,1,retired/pensioner,1,20,0,1.1
walk,1.33178,other,4,65-74,higher,1,1,retired/pensioner,1,20,0,1.1
pt,13.0456,commuting,1,35-44,higher,1,0,student,0,19,5.6,0.8
pt,7.03504,personal_errants,1,65-74,lower,1,0,retired/pensioner,1,14.9,0,1.7
walk,1.29182,other,1,65-74,lower,1,0,retired/pensioner,0,14.9,0,1.7
walk,0.514269,other,1,65-74,lower,1,0,retired/pensioner,0,14.9,0,1.7
pt,6.26703,other,1,65-74,lower,1,0,retired/pensioner,0,14.9,0,1.7
pt,5.04524,commuting,3,45-54,middle,1,1,employee,1,20.8,0.3,1.4
walk,0.271424,other,3,45-54,middle,1,1,employee,1,20.8,0.3,1.4
pt,19.9706,commuting,4,55-64,middle,0,1,employee,1,20,0,1.1
pt,9.23211,commuting,2,45-54,higher,0,1,employee,1,18.6,0.1,0
pt,5.00481,shopping,3,65-74,higher,0,1,retired/pensioner,1,19.1,0,1.9
pt,3.57753,other,3,65-74,higher,0,1,retired/pensioner,1,19.1,0,1.9
walk,3.57753,other,3,65-74,higher,0,1,retired/pensioner,1,19.1,0,1.9
pt,2.49684,shopping,3,55-64,lower,1,1,employee,1,18.4,0,2.2
pt,0.955598,personal_errants,3,55-64,lower,1,1,employee,1,18.4,0,2.2
pt,6.82142,other,1,55-64,lower,0,1,retired/pensioner,1,15.5,13.8,0
pt,3.07063,commuting,4,45-54,lower,1,0,employee,0,21.7,28.9,0
pt,4.95143,personal_errants,4,45-54,lower,1,0,employee,0,21.7,28.9,0
pt,6.46283,taking_bringing_persons,4,45-54,higher,1,1,employee,1,14.4,0,1.9
pt,7.46119,commuting,4,45-54,higher,1,1,employee,1,14.4,0,1.9
car,6.46283,commuting,4,"less than 18",lower,0,0,student,0,14.4,0,1.9
pt,6.46283,commuting,4,"less than 18",lower,0,0,student,0,14.4,0,1.9
pt,1.78357,other,4,"less than 18",lower,0,0,student,0,14.4,0,1.9
pt,28.7561,commuting,2,45-54,lower,1,1,employee,1,18.6,0.1,0
pt,5.69814,commuting,3,55-64,higher,1,1,employee,1,18.4,0,2.2
pt,11.6471,shopping,3,55-64,higher,1,1,employee,1,18.4,0,2.2
walk,0.349933,shopping,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
car,10.0686,other,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,6.65202,other,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,10.1781,commuting,1,55-64,higher,0,1,employee,1,14.9,0,1.7
pt,2.76485,shopping,1,55-64,higher,0,1,employee,1,14.9,0,1.7
pt,1.79815,personal_errants,1,55-64,higher,0,1,employee,1,14.9,0,1.7
pt,6.74806,commuting,4,45-54,higher,1,1,employee,1,14.4,0,1.9
walk,0.860477,commuting,4,"less than 18",lower,1,0,student,0,14.4,0,1.9
walk,0.871186,shopping,3,65-74,lower,1,1,retired/pensioner,1,19.1,0,1.9
car,3.05721,personal_errants,3,65-74,lower,1,1,retired/pensioner,0,19.1,0,1.9
walk,0.131848,shopping,4,45-54,middle,0,1,unemployed,1,18.7,0,2.5
walk,0.307979,shopping,4,45-54,middle,0,1,unemployed,1,18.7,0,2.5
walk,0.658093,personal_errants,4,45-54,middle,0,1,unemployed,1,18.7,0,2.5
walk,0.768968,taking_bringing_persons,4,45-54,middle,0,1,unemployed,1,18.7,0,2.5
walk,0.658093,commuting,4,"less than 18",lower,1,0,student,1,18.7,0,2.5
pt,3.47375,personal_errants,4,55-64,lower,1,1,unemployed,0,21.7,28.9,0
car,0.228492,commuting,3,"less than 18",lower,1,0,student,1,14.8,0.2,0
pt,10.6515,other,3,"less than 18",lower,1,0,student,1,14.8,0.2,0
pt,10.8787,other,3,"less than 18",lower,1,0,student,1,14.8,0.2,0
car,0.722284,commuting,3,"less than 18",lower,1,0,student,1,14.8,0.2,0
pt,10.8516,other,3,"less than 18",lower,1,0,student,1,14.8,0.2,0
walk,0.809867,shopping,1,55-64,lower,1,0,"family caregiver",1,14.9,0,1.7
walk,0.440093,other,1,55-64,lower,1,0,"family caregiver",1,14.9,0,1.7
pt,3.39309,commuting,3,"less than 18",lower,0,0,student,0,14.8,0.2,0
pt,4.50304,commuting,3,"less than 18",lower,1,0,student,0,14.8,0.2,0
pt,4.93504,commuting,3,25-34,higher,1,1,employee,1,20.8,0.3,1.4
pt,1.89404,other,3,25-34,higher,1,1,employee,1,20.8,0.3,1.4
walk,0.38947,personal_errants,3,55-64,higher,1,1,unemployed,0,19.1,0,1.9
walk,0.265795,shopping,3,55-64,higher,1,1,unemployed,0,19.1,0,1.9
pt,1.74581,taking_bringing_persons,3,55-64,higher,1,1,retired/pensioner,1,18.4,0,2.2
walk,0.474323,personal_errants,3,55-64,higher,1,1,retired/pensioner,1,18.4,0,2.2
pt,7.72507,personal_errants,4,"more than 74",lower,1,0,retired/pensioner,0,20,0,1.1
pt,7.58533,other,4,55-64,lower,0,1,retired/pensioner,1,18.7,0,2.5
walk,0.471864,shopping,4,55-64,lower,0,1,retired/pensioner,1,18.7,0,2.5
walk,0.489247,other,4,55-64,lower,0,1,retired/pensioner,1,18.7,0,2.5
pt,16.3475,other,3,65-74,lower,1,1,retired/pensioner,1,19.1,0,1.9
pt,7.28609,other,3,65-74,lower,1,1,retired/pensioner,0,19.1,0,1.9
pt,18.5063,other,3,65-74,lower,1,1,retired/pensioner,0,19.1,0,1.9
walk,0.642311,other,4,"more than 74",lower,1,0,retired/pensioner,1,20,0,1.1
walk,0.642311,other,4,"more than 74",lower,1,0,retired/pensioner,0,20,0,1.1
walk,0.647074,other,4,"more than 74",lower,1,0,retired/pensioner,1,20,0,1.1
walk,0.647074,other,4,"more than 74",lower,1,0,retired/pensioner,0,20,0,1.1
pt,26.2005,commuting,3,45-54,lower,0,1,employee,1,19.1,0,1.9
pt,0.721698,other,3,45-54,lower,0,1,employee,1,19.1,0,1.9
pt,1.48851,personal_errants,3,45-54,lower,0,1,employee,1,19.1,0,1.9
pt,1.69481,personal_errants,3,45-54,lower,0,1,employee,1,19.1,0,1.9
pt,1.04796,commuting,3,"less than 18",lower,0,0,student,0,19.1,0,1.9
car,0.721698,other,3,"less than 18",lower,0,0,student,1,19.1,0,1.9
car,1.48851,personal_errants,3,"less than 18",lower,0,0,student,1,19.1,0,1.9
car,1.69481,personal_errants,3,"less than 18",lower,0,0,student,1,19.1,0,1.9
pt,11.4792,personal_errants,4,55-64,higher,0,1,retired/pensioner,1,21.7,28.9,0
pt,4.17376,taking_bringing_persons,4,55-64,higher,0,1,retired/pensioner,1,21.7,28.9,0
walk,1.02122,commuting,2,45-54,higher,1,1,employee,1,18.6,0.1,0
walk,2.75727,shopping,2,45-54,higher,1,1,employee,1,18.6,0.1,0
pt,2.75727,shopping,2,45-54,higher,1,1,employee,1,18.6,0.1,0
walk,0.957773,commuting,2,"less than 18",lower,0,0,student,0,18.6,0.1,0
pt,1.65487,other,2,"less than 18",lower,0,0,student,0,18.6,0.1,0
walk,1.65487,other,2,"less than 18",lower,0,0,student,0,18.6,0.1,0
walk,1.18226,commuting,4,55-64,higher,1,1,employee,1,20,0,1.1
pt,5.18346,other,1,55-64,higher,0,1,"family caregiver",0,19,5.6,0.8
walk,0.62371,other,1,55-64,higher,0,1,"family caregiver",0,19,5.6,0.8
pt,4.22087,commuting,3,55-64,higher,1,1,employee,1,19.1,0,1.9
walk,0.0661612,other,2,55-64,higher,0,1,retired/pensioner,1,18.6,0.1,0
walk,0.594245,other,2,55-64,higher,0,1,retired/pensioner,1,18.6,0.1,0
walk,1.40243,other,2,55-64,higher,0,1,retired/pensioner,1,18.6,0.1,0
pt,4.63537,commuting,4,45-54,higher,1,1,employee,0,20,0,1.1
walk,1.00036,other,3,45-54,higher,1,1,unemployed,1,19.1,0,1.9
pt,7.48842,personal_errants,3,45-54,higher,1,1,unemployed,1,19.1,0,1.9
pt,4.05069,other,3,45-54,higher,1,1,unemployed,1,19.1,0,1.9
pt,10.5247,other,3,45-54,higher,1,1,unemployed,1,19.1,0,1.9
walk,3.23831,other,2,55-64,lower,1,1,"family caregiver",1,18.6,0.1,0
walk,0.919234,other,2,55-64,lower,1,1,"family caregiver",1,18.6,0.1,0
walk,0.736852,other,2,55-64,lower,1,1,"family caregiver",1,18.6,0.1,0
walk,0.378611,commuting,3,"less than 18",lower,0,0,student,1,14.8,0.2,0
pt,5.6302,taking_bringing_persons,3,55-64,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,5.6302,personal_errants,3,55-64,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,3.81483,other,3,55-64,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,6.26962,commuting,2,55-64,lower,1,1,employee,1,18.6,0.1,0
pt,6.26962,commuting,2,55-64,lower,1,1,employee,0,18.6,0.1,0
pt,13.4014,commuting,4,25-34,higher,1,1,employee,1,18.7,0,2.5
pt,15.0562,commuting,4,25-34,higher,1,1,employee,1,18.7,0,2.5
pt,3.43483,commuting,4,25-34,higher,1,1,employee,1,18.7,0,2.5
pt,0.692225,shopping,4,65-74,higher,0,1,retired/pensioner,1,14.4,0,1.9
walk,0.699884,other,4,65-74,higher,0,1,retired/pensioner,1,14.4,0,1.9
walk,1.22792,personal_errants,4,45-54,lower,1,1,"family caregiver",1,21.7,28.9,0
walk,0.969395,shopping,4,45-54,lower,1,1,"family caregiver",1,21.7,28.9,0
walk,0.293637,shopping,4,45-54,lower,1,1,"family caregiver",1,21.7,28.9,0
pt,1.10306,shopping,3,"more than 74",lower,0,1,retired/pensioner,1,15,3.5,1.7
walk,2.6013,other,3,"more than 74",lower,0,1,retired/pensioner,1,15,3.5,1.7
pt,2.77862,commuting,3,"less than 18",lower,0,0,student,0,15,3.5,1.7
walk,0.367109,commuting,4,"less than 18",lower,0,0,student,1,17.7,2.8,2.5
walk,0.367109,commuting,4,"less than 18",lower,0,0,student,0,17.7,2.8,2.5
moto,2.36345,commuting,3,35-44,higher,0,1,employee,1,14.8,0.2,0
moto,4.55381,commuting,3,35-44,higher,0,1,employee,1,14.8,0.2,0
moto,1.89302,taking_bringing_persons,3,35-44,higher,0,1,employee,1,14.8,0.2,0
moto,1.89302,commuting,3,35-44,higher,0,1,employee,1,14.8,0.2,0
moto,2.2915,commuting,3,35-44,higher,0,1,employee,1,14.8,0.2,0
car,2.6664,other,3,35-44,higher,0,1,employee,1,14.8,0.2,0
pt,2.6664,other,3,35-44,higher,0,1,employee,1,14.8,0.2,0
pt,11.5312,commuting,4,45-54,higher,1,0,employee,0,17.7,2.8,2.5
pt,6.48415,commuting,2,55-64,lower,0,1,employee,1,16.2,1,0
walk,0.483875,taking_bringing_persons,3,45-54,higher,1,1,employee,1,20.8,0.3,1.4
walk,0.483875,personal_errants,3,45-54,higher,1,1,employee,1,20.8,0.3,1.4
walk,2.47579,other,3,65-74,lower,0,1,retired/pensioner,1,18.4,0,2.2
walk,0.461183,shopping,3,65-74,lower,0,1,retired/pensioner,1,18.4,0,2.2
walk,0.474851,other,3,65-74,lower,0,1,retired/pensioner,1,18.4,0,2.2
pt,1.64149,shopping,3,55-64,lower,1,1,"family caregiver",1,18.4,0,2.2
pt,7.58167,commuting,4,45-54,higher,0,1,employee,1,20,0,1.1
walk,0.111644,shopping,4,35-44,higher,1,1,"family caregiver",0,14.4,0,1.9
walk,0.164588,shopping,4,35-44,higher,1,1,"family caregiver",0,14.4,0,1.9
walk,0.0776687,shopping,4,35-44,higher,1,1,"family caregiver",0,14.4,0,1.9
pt,6.23576,taking_bringing_persons,3,25-34,higher,0,1,student,1,18.4,0,2.2
pt,6.23576,personal_errants,3,25-34,higher,0,1,student,1,18.4,0,2.2
pt,11.3884,personal_errants,3,25-34,higher,0,1,student,1,18.4,0,2.2
pt,4.24839,shopping,3,45-54,lower,1,1,employee,0,19.1,0,1.9
pt,7.01062,other,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,2.25564,personal_errants,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,7.26413,personal_errants,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
walk,0.850172,other,4,55-64,lower,0,1,retired/pensioner,1,18.7,0,2.5
pt,6.72101,other,4,55-64,lower,0,1,retired/pensioner,1,18.7,0,2.5
pt,6.80071,shopping,3,55-64,lower,1,1,retired/pensioner,1,20.8,0.3,1.4
car,3.32906,other,3,"more than 74",lower,0,0,retired/pensioner,0,19.1,0,1.9
pt,4.76722,taking_bringing_persons,1,55-64,higher,0,1,employee,1,15.5,13.8,0
pt,3.61235,commuting,1,55-64,higher,0,1,employee,1,15.5,13.8,0
walk,0.344857,commuting,1,55-64,higher,0,1,employee,0,15.5,13.8,0
pt,7.83109,commuting,1,55-64,higher,0,1,employee,0,15.5,13.8,0
walk,1.51124,other,3,55-64,higher,0,1,retired/pensioner,1,18.4,0,2.2
walk,1.21124,shopping,3,55-64,higher,0,1,retired/pensioner,0,18.4,0,2.2
walk,0.388542,shopping,3,55-64,higher,0,1,retired/pensioner,1,18.4,0,2.2
walk,2.02366,other,3,55-64,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,6.16865,personal_errants,3,45-54,middle,1,0,unemployed,1,18.4,0,2.2
pt,2.23044,other,3,45-54,middle,1,0,unemployed,1,18.4,0,2.2
car,2.37658,other,3,45-54,middle,1,0,unemployed,1,18.4,0,2.2
moto,2.05851,other,3,25-34,higher,0,1,employee,1,19.1,0,1.9
moto,5.80348,commuting,3,25-34,higher,0,1,employee,1,19.1,0,1.9
pt,1.61085,personal_errants,3,55-64,lower,0,0,retired/pensioner,0,19.1,0,1.9
pt,3.23413,other,3,55-64,lower,0,0,retired/pensioner,0,19.1,0,1.9
pt,2.07733,other,3,55-64,lower,0,0,retired/pensioner,0,19.1,0,1.9
pt,5.41876,personal_errants,3,65-74,higher,1,1,retired/pensioner,1,18.4,0,2.2
walk,1.91687,other,3,55-64,higher,1,1,employee,0,19.1,0,1.9
walk,0.0151001,shopping,3,65-74,higher,0,1,retired/pensioner,1,19.1,0,1.9
pt,6.62455,other,3,65-74,higher,0,1,retired/pensioner,1,19.1,0,1.9
pt,5.14068,other,3,65-74,lower,1,1,retired/pensioner,0,18.4,0,2.2
car,6.44022,taking_bringing_persons,3,65-74,lower,1,1,retired/pensioner,0,18.4,0,2.2
walk,0.303062,shopping,3,55-64,higher,1,1,"family caregiver",0,18.4,0,2.2
walk,1.36012,other,3,55-64,higher,1,1,"family caregiver",0,18.4,0,2.2
walk,0.122936,commuting,3,"less than 18",lower,1,0,student,1,18.4,0,2.2
walk,0.122936,commuting,3,"less than 18",lower,1,0,student,0,18.4,0,2.2
car,2.52266,other,3,"less than 18",lower,1,0,student,1,18.4,0,2.2
walk,0.545485,other,4,55-64,middle,1,0,unemployed,1,20,0,1.1
walk,0.853725,shopping,4,55-64,middle,1,0,unemployed,1,20,0,1.1
walk,0.508671,personal_errants,4,55-64,middle,1,0,unemployed,1,20,0,1.1
walk,0.851976,personal_errants,4,55-64,middle,1,0,unemployed,1,20,0,1.1
pt,5.93148,commuting,4,55-64,higher,1,1,employee,1,14.4,0,1.9
walk,1.20357,personal_errants,4,45-54,higher,1,1,"family caregiver",1,18.7,0,2.5
pt,6.61577,personal_errants,4,45-54,higher,1,1,"family caregiver",1,18.7,0,2.5
pt,3.02392,other,4,45-54,higher,1,1,"family caregiver",1,18.7,0,2.5
pt,5.93674,other,4,45-54,higher,1,1,"family caregiver",1,18.7,0,2.5
pt,2.1225,personal_errants,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,2.69411,shopping,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,1.29555,shopping,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,2.13815,shopping,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
pt,0.864041,other,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
walk,3.6273,other,3,65-74,higher,0,1,retired/pensioner,1,18.4,0,2.2
walk,3.6273,other,3,65-74,higher,0,1,retired/pensioner,0,18.4,0,2.2
pt,6.87186,other,4,25-34,higher,1,1,employee,1,14.4,0,1.9
walk,0.41642,other,4,25-34,higher,1,1,employee,1,14.4,0,1.9
pt,28.727,commuting,4,25-34,higher,1,1,employee,1,14.4,0,1.9
pt,1.62873,personal_errants,3,65-74,higher,0,1,retired/pensioner,1,19.1,0,1.9
pt,1.77422,shopping,1,"more than 74",higher,1,1,retired/pensioner,0,14.9,0,1.7
pt,2.29511,commuting,3,45-54,lower,1,1,employee,1,19.1,0,1.9
pt,2.29511,commuting,3,45-54,lower,1,1,employee,0,19.1,0,1.9
walk,0.553465,shopping,3,55-64,higher,1,0,retired/pensioner,1,18.4,0,2.2
